,Date,Close
0,2021-01-01,1.8421
1,2021-01-02,1.7999
2,2021-01-03,2.1779
3,2021-01-04,2.4909
4,2021-01-05,2.1636
5,2021-01-06,1.9414
6,2021-01-07,2.3635
7,2021-01-08,3.2214
8,2021-01-09,3.3829
9,2021-01-10,3.449
10,2021-01-11,3.1016
11,2021-01-12,3.6354
12,2021-01-13,3.5242
13,2021-01-14,3.2921
14,2021-01-15,3.2475
15,2021-01-16,3.4247
16,2021-01-17,3.8268
17,2021-01-18,3.7868
18,2021-01-19,3.6287
19,2021-01-20,3.7166
20,2021-01-21,2.9899
21,2021-01-22,3.3352
22,2021-01-23,3.5079
23,2021-01-24,3.6278
24,2021-01-25,3.7038
25,2021-01-26,4.041
26,2021-01-27,3.675
27,2021-01-28,3.81
28,2021-01-29,3.8293
29,2021-01-30,4.228
30,2021-01-31,4.2525
31,2021-02-01,4.6148
32,2021-02-02,5.2331
33,2021-02-03,5.7311
34,2021-02-04,6.4085
35,2021-02-05,6.7005
36,2021-02-06,6.1225
37,2021-02-07,6.6976
38,2021-02-08,7.855
39,2021-02-09,7.8005
40,2021-02-10,9.09
41,2021-02-11,9.2004
42,2021-02-12,9.2
43,2021-02-13,8.7441
44,2021-02-14,8.7158
45,2021-02-15,8.8516
46,2021-02-16,8.3002
47,2021-02-17,8.2357
48,2021-02-18,8.9771
49,2021-02-19,11.4912
50,2021-02-20,9.9869
51,2021-02-21,11.0753
52,2021-02-22,14.4191
53,2021-02-23,15.2244
54,2021-02-24,17.1691
55,2021-02-25,13.8442
56,2021-02-26,13.5962
57,2021-02-27,13.1916
58,2021-02-28,13.0887
59,2021-03-01,14.9855
60,2021-03-02,13.9438
61,2021-03-03,14.0742
62,2021-03-04,13.0508
63,2021-03-05,12.5382
64,2021-03-06,13.0421
65,2021-03-07,13.8174
66,2021-03-08,13.6028
67,2021-03-09,14.839
68,2021-03-10,14.2048
69,2021-03-11,16.031
70,2021-03-12,14.5597
71,2021-03-13,15.3033
72,2021-03-14,14.4605
73,2021-03-15,14.1577
74,2021-03-16,13.6392
75,2021-03-17,14.2018
76,2021-03-18,14.204
77,2021-03-19,14.1552
78,2021-03-20,14.1894
79,2021-03-21,14.3372
80,2021-03-22,14.7964
81,2021-03-23,14.1552
82,2021-03-24,13.5973
83,2021-03-25,12.9787
84,2021-03-26,14.7664
85,2021-03-27,16.4589
86,2021-03-28,18.0645
87,2021-03-29,18.9504
88,2021-03-30,19.0685
89,2021-03-31,19.3861
90,2021-04-01,19.0443
91,2021-04-02,19.7501
92,2021-04-03,22.5
93,2021-04-04,23.7755
94,2021-04-05,22.9717
95,2021-04-06,25.0548
96,2021-04-07,26.5385
97,2021-04-08,26.9384
98,2021-04-09,27.6172
99,2021-04-10,26.8021
100,2021-04-11,27.8517
101,2021-04-12,28.5424
102,2021-04-13,27.4507
103,2021-04-14,26.4067
104,2021-04-15,27.7816
105,2021-04-16,25.2996
106,2021-04-17,24.85
107,2021-04-18,32.3358
108,2021-04-19,31.4711
109,2021-04-20,31.7028
110,2021-04-21,32.5534
111,2021-04-22,38.9
112,2021-04-23,37.3893
113,2021-04-24,40.8401
114,2021-04-25,47.405
115,2021-04-26,43.878
116,2021-04-27,43.147
117,2021-04-28,44.833
118,2021-04-29,42.484
119,2021-04-30,42.786
120,2021-05-01,49.67
121,2021-05-02,46.897
122,2021-05-03,45.912
123,2021-05-04,42.636
124,2021-05-05,44.98
125,2021-05-06,43.496
126,2021-05-07,43.182
127,2021-05-08,45.612
128,2021-05-09,44.33
129,2021-05-10,42.854
130,2021-05-11,44.538
131,2021-05-12,43.709
132,2021-05-13,41.049
133,2021-05-14,42.7
134,2021-05-15,43.486
135,2021-05-16,46.85
136,2021-05-17,46.708
137,2021-05-18,55.977
138,2021-05-19,34.988
139,2021-05-20,44.42
140,2021-05-21,38.925
141,2021-05-22,31.222
142,2021-05-23,24.536
143,2021-05-24,31.416
144,2021-05-25,29.973
145,2021-05-26,35.43
146,2021-05-27,33.747
147,2021-05-28,28.989
148,2021-05-29,27.388
149,2021-05-30,28.588
150,2021-05-31,32.75
151,2021-06-01,30.938
152,2021-06-02,33.994
153,2021-06-03,39.602
154,2021-06-04,37.338
155,2021-06-05,39.633
156,2021-06-06,42.205
157,2021-06-07,38.235
158,2021-06-08,41.245
159,2021-06-09,42.032
160,2021-06-10,41.105
161,2021-06-11,36.157
162,2021-06-12,36.476
163,2021-06-13,38.706
164,2021-06-14,39.694
165,2021-06-15,39.536
166,2021-06-16,39.728
167,2021-06-17,39.265
168,2021-06-18,36.82
169,2021-06-19,35.19
170,2021-06-20,35.257
171,2021-06-21,26.59
172,2021-06-22,26.958
173,2021-06-23,30.837
174,2021-06-24,31.141
175,2021-06-25,28.641
176,2021-06-26,29.698
177,2021-06-27,31.897
178,2021-06-28,33.001
179,2021-06-29,33.97
180,2021-06-30,35.51
181,2021-07-01,33.271
182,2021-07-02,34.0
183,2021-07-03,34.498
184,2021-07-04,34.28
185,2021-07-05,32.908
186,2021-07-06,34.226
187,2021-07-07,36.673
188,2021-07-08,33.142
189,2021-07-09,33.315
190,2021-07-10,31.693
191,2021-07-11,32.182
192,2021-07-12,30.77
193,2021-07-13,29.136
194,2021-07-14,31.365
195,2021-07-15,28.545
196,2021-07-16,26.271
197,2021-07-17,26.802
198,2021-07-18,26.673
199,2021-07-19,24.509
200,2021-07-20,23.474
201,2021-07-21,26.7
202,2021-07-22,27.699
203,2021-07-23,28.516
204,2021-07-24,28.616
205,2021-07-25,28.248
206,2021-07-26,28.184
207,2021-07-27,28.103
208,2021-07-28,27.875
209,2021-07-29,31.235
210,2021-07-30,32.354
211,2021-07-31,36.744
212,2021-08-01,34.165
213,2021-08-02,33.167
214,2021-08-03,34.105
215,2021-08-04,35.76
216,2021-08-05,37.353
217,2021-08-06,39.525
218,2021-08-07,39.469
219,2021-08-08,37.65
220,2021-08-09,38.646
221,2021-08-10,40.64
222,2021-08-11,41.621
223,2021-08-12,41.102
224,2021-08-13,44.83
225,2021-08-14,44.14
226,2021-08-15,53.531
227,2021-08-16,62.016
228,2021-08-17,64.123
229,2021-08-18,72.663
230,2021-08-19,72.764
231,2021-08-20,78.643
